"shapeid","x","y","house_num","special_co","streetname"
"415","-73.8450708869","40.718016836","9","A","ARCHWAY PLACE"
"416","-73.8422935775","40.7125803507","54","A","INGRAM STREET"
"417","-73.7522039611","40.7780033911","113","A","GROSVENOR STREET"
"418","-73.8457676802","40.7181553777","34","A","71 AVENUE"
"419","-73.8481799281","40.7162639808","18","A","GROTON STREET"
"420","-73.8782376639","40.705421692","2951","A","CENTRAL AVENUE"
"421","-73.9060652942","40.7007330741","5614","A","PUTNAM AVENUE"
"422","-73.9462702354","40.7660634113","40","A","RIVER ROAD"
"423","-73.7402734475","40.5996890187","542","A","MEEHAN AVENUE"
"424","-73.797690878","40.70992775","12","A","CLINTON TERRACE"
"425","-73.8071326706","40.8221409372","11","A","HARDING AVENUE"
"426","-73.8671338812","40.6616854375","184","A","OLD MILL ROAD"
"427","-73.843093461","40.7170021139","86","A","GREENWAY TERRACE"
"428","-73.8659441061","40.6823012614","361","A","ELDERT LANE"
"429","-73.8851178035","40.7037952909","2759","A","CENTRAL AVENUE"
"430","-73.8293789492","40.8428688039","2996","A","MERRY AVENUE"
"431","-73.7442355165","40.6579736666","240-018","A","146 AVENUE"
"432","-73.8333175829","40.7102347596","153","A","ONSLOW PLACE"
"433","-73.7474323094","40.7749718574","311","A","PARK LANE"
"434","-73.8384310502","40.7157784601","254","A","BURNS STREET"
"435","-73.75380128","40.7793673409","706","A","SHORE ROAD"
"436","-73.7513419497","40.7822193226","1120","A","SHORE ROAD"
"437","-73.9629437552","40.6350717027","42","A","NEWKIRK PLAZA"
"438","-73.8623374669","40.6785060089","105-20","A","RUBY STREET"
"439","-73.8303915329","40.5804971843","10","A","BETTY COURT"
"440","-73.8292113557","40.7107727349","108","A","82 DRIVE"
"441","-73.7277221749","40.6594173169","257-002","A","HOOK CREEK BOULEVARD"
"442","-73.9723527664","40.593909714","94","A","VILLAGE ROAD SOUTH"
"443","-73.8464110183","40.7863728056","3","A","BEECH COURT CIRCLE"
"444","-73.8413890426","40.7136760635","36","A","SUMMER STREET"
"445","-73.8444414994","40.7172026534","65","A","GREENWAY TERRACE"
"446","-73.7455108298","40.7701442094","113","A","DEPEW AVENUE"
"447","-73.8839775905","40.7040910438","2789","A","CENTRAL AVENUE"
"448","-73.8406748329","40.715717403","62","A","GREENWAY NORTH"
"449","-73.9656730369","40.5796840275","56","A","BRIGHTON 2 PATH"
"450","-73.9660542818","40.577273786","46","A","BRIGHTON 1 LANE"
"451","-73.9075635936","40.6441316978","2","A","ROSE STREET"
"452","-73.7482030184","40.7776603613","339","A","BEVERLY ROAD"
"453","-73.7821661404","40.7349957398","188-045","A","71 CRESCENT"
"454","-73.7467219907","40.7762137736","356","A","HOLLYWOOD AVENUE"
"455","-73.7478274899","40.7734736923","259","A","FOREST ROAD"
"456","-73.8443807814","40.7126632834","203","A","ASCAN AVENUE"
"457","-73.7318794952","40.7465286793","241-051","A","OAK PARK DRIVE"
"458","-73.8354103435","40.7131013406","400","A","BURNS STREET"
"459","-73.8406715192","40.7168782134","35","A","BORAGE PLACE"
"460","-73.7518263192","40.7715372978","226","A","BAY STREET"
"461","-73.7487795187","40.771899451","32","A","HILLCREST AVENUE"
"462","-73.9576845439","40.5817479892","61","A","BRIGHTON 10 COURT"
"463","-73.9581947489","40.5817376782","51","A","HOLT COURT"
"464","-73.9635843182","40.5795174946","9","A","BRIGHTON 4 PLACE"
"465","-73.8293597434","40.7106913914","110","A","82 DRIVE"
"466","-73.728906554","40.7692385831","3","A","OAKLEY PLACE"
"467","-73.9129001181","40.5636475162","754","A","LIBERTY LANE"
"468","-73.7462202172","40.7714310135","321","A","CHERRY STREET"
"469","-73.8367765083","40.7143996279","330","A","BURNS STREET"
"470","-73.8470746811","40.7865619524","12","A","BEECH COURT CIRCLE"
"471","-73.7477247008","40.7459160802","68-021","A","CLOVERDALE LANE"
"472","-73.8003444015","40.7107142784","86-012","A","164 STREET"
"473","-73.8435276034","40.7149048607","57","A","RUSSELL PLACE"
"474","-73.7456892395","40.7719020271","34","A","38 DRIVE"
"475","-73.8415903768","40.715324768","24","A","SEASONGOOD ROAD"
"476","-73.7879431633","40.7869684291","13-036","A","LORI DRIVE"
"477","-73.8432484363","40.7144690732","133","A","ASCAN AVENUE"
"478","-73.7517907272","40.7793759046","111","A","RICHMOND ROAD"
"479","-73.8287037102","40.7111050918","102","A","82 DRIVE"
"480","-73.7485504466","40.7730160426","234","A","FOREST ROAD"
"481","-73.8395670154","40.7165954125","192","A","BURNS STREET"
"482","-73.746108161","40.6632376973","231-003","A","LANSING AVENUE"
"483","-73.8372407807","40.7148091598","304","A","BURNS STREET"
"484","-73.8461081209","40.7151446843","87","A","GROTON STREET"
"485","-73.8435599947","40.7140499514","155","A","ASCAN AVENUE"
"486","-73.7477252371","40.7781846669","366","A","GROSVENOR STREET"
"487","-73.7498971863","40.6032198257","16","A","SCOTT A GADELL PLACE"
"488","-73.7500370741","40.780214154","343","A","KNOLLWOOD AVENUE"
"489","-73.903669718","40.7075246591","677","A","GRANDVIEW AVENUE"
"490","-73.8300462785","40.5809477332","6","A","CURTIS COURT"
"491","-73.840703969","40.7151049792","83","A","GREENWAY NORTH"
"492","-73.8432566403","40.7171738165","78","A","GREENWAY TERRACE"
"493","-73.8477696471","40.7169423603","40","A","FLEET STREET"
"494","-73.8476774523","40.7165863665","31","A","FLEET STREET"
"495","-73.7406311002","40.7534617388","63-073","A","DOUGLASTON PARKWAY"
"496","-73.9660171732","40.5796798212","34","A","BRIGHTON 2 PLACE"
"497","-73.8272607962","40.7934163621","89","A","MALBA DRIVE"
"498","-73.7523027759","40.7724862454","3","A","MELROSE LANE"
"499","-73.8258653333","40.7909130654","15","A","9 AVENUE"
"500","-73.8633477991","40.679955526","459","A","DREW STREET"
"501","-73.8398841058","40.7127345847","56","A","SHORTHILL ROAD"
"502","-73.8565855052","40.8071217876","1015","A","CORNELL AVENUE"
"503","-73.8409014604","40.6950530067","185","A","88 AVENUE"
"504","-73.841857947","40.7133815788","61","A","SUMMER STREET"
"505","-73.7513675857","40.7723652853","24","A","WEST DRIVE"
"506","-73.8399082393","40.7155874349","36","A","BEECHKNOLL ROAD"
"507","-73.7492030801","40.7758266235","248","A","HOLLYWOOD AVENUE"
"508","-73.7533460606","40.7771719679","18","A","BEVERLY ROAD"
"509","-73.7511014941","40.7733742467","20","A","RIDGE ROAD"
"510","-73.7402411225","40.7534937175","63-067","A","DOUGLASTON PARKWAY"
"511","-73.9750877048","40.6153324616","1229","A","DAHILL ROAD"
"512","-73.83670691","40.7119917795","45","A","MARKWOOD PLACE"
"513","-73.7319054578","40.7465506593","241-051","A","OAK PARK DRIVE"
"514","-73.740339343","40.5996477348","544","A","MEEHAN AVENUE"
"515","-73.8427729553","40.7100097599","264","A","75 ROAD"
"516","-73.8491652341","40.8140069146","307","A","TORRY AVENUE"
"517","-73.8571713061","40.8093590737","1617","A","UNDERHILL AVENUE"
"518","-73.8362378078","40.7133998041","732","A","BURNS STREET"
"519","-73.7476703491","40.7460037754","68-017","A","CLOVERDALE LANE"
"520","-73.8407228156","40.7169553695","149","A","BURNS STREET"
"521","-73.8420190089","40.7132035531","166","A","GREENWAY SOUTH"
"522","-73.8572281872","40.8095575835","1614","A","UNDERHILL AVENUE"
"523","-73.8570309939","40.8087338049","1623","A","UNDERHILL AVENUE"
"524","-73.91333495","40.5636371733","714","A","LIBERTY LANE"
"525","-73.9166067623","40.7772488447","157","A","23 AVENUE"
"526","-73.7473459899","40.7460925924","68-005","A","CLOVERDALE LANE"
"527","-73.867497643","40.7034985102","47-062","A","81 STREET"
"528","-73.748337749","40.7459413728","68-035","A","CLOVERDALE LANE"
"529","-73.8768534815","40.7052827807","72-008","A","73 PLACE"
"530","-73.8427624951","40.7131734679","141","A","GREENWAY SOUTH"
"531","-73.8361710927","40.7120870285","52","A","MARKWOOD PLACE"
"532","-73.8913662909","40.5672737489","246","A","ROXBURY AVENUE"
"533","-73.8000602562","40.7826611418","163-057","A","WILLETS POINT BOULEVARD"
"534","-73.7502546325","40.7765788","231","A","MANOR ROAD"
"535","-73.758343086","40.5961860897","287","A","WATJEAN COURT"
"536","-73.7532176438","40.7774248812","17","A","BEVERLY ROAD"
"537","-73.8798089924","40.7050550682","2913","A","CENTRAL AVENUE"
"538","-73.8433291372","40.7134350971","119","A","GREENWAY SOUTH"
"539","-73.7503884887","40.7773635078","231","A","BEVERLY ROAD"
"540","-73.7492428354","40.7796320117","359","A","RICHMOND ROAD"
"541","-73.89961985","40.6955807275","1677","A","CYPRESS AVENUE"
"542","-73.7393864098","40.7535655376","63-053","A","DOUGLASTON PARKWAY"
"543","-73.8387073527","40.7139722099","49","A","76 ROAD"
"544","-73.7486375458","40.7780054069","340","A","GROSVENOR STREET"
"545","-73.8570428963","40.8065459256","711","A","BRONX RIVER AVENUE"
"546","-73.8427816069","40.8398034999","135","A","WESTCHESTER AVENUE"
"547","-73.7483660705","40.7721843252","139","A","PROSPECT AVENUE"
"548","-73.7510812119","40.6557593999","231-001","A","148 AVENUE"
"549","-73.7042010618","40.7336280166","118","A","263 STREET"
"550","-73.7495920424","40.7767621199","249","A","MANOR ROAD"
"551","-73.8249479862","40.7916891245","3","A","NORTH DRIVE"
"552","-73.8436693742","40.7185482585","57","A","BURNS STREET"
"553","-73.7477368663","40.6001761688","1326","A","GRANDVIEW TERRACE"
"554","-73.8400073899","40.7113810432","250","A","GREENWAY SOUTH"
"555","-73.7463836626","40.7772844634","373","A","MANOR ROAD"
"556","-73.7512408496","40.7793205617","301","A","RICHMOND ROAD"
"557","-73.7463777393","40.7762721472","364","A","HOLLYWOOD AVENUE"
"558","-73.9085334131","40.7123171208","61-023","A","TONSOR STREET"
"559","-73.7478983079","40.777746002","351","A","BEVERLY ROAD"
"560","-73.8847493614","40.7036071365","2768","A","CENTRAL AVENUE"
"561","-73.8368824909","40.7139781402","704","A","BURNS STREET"
"562","-73.879590238","40.7050973994","2919","A","CENTRAL AVENUE"
"563","-73.9644515082","40.579260032","11","A","BRIGHTON 3 PLACE"
"564","-73.9645909889","40.5797059512","6","A","BRIGHTON 3 LANE"
"565","-73.8559373862","40.8069371805","714","A","CORNELL AVENUE"
"566","-73.7469065387","40.7769156952","352","A","MANOR ROAD"
"567","-73.7500641165","40.7794814279","335","A","RICHMOND ROAD"
"568","-73.8636287045","40.6798741083","97-42","A","DREW STREET"
"569","-73.7488316206","40.7729677005","230","A","FOREST ROAD"
"570","-73.8442874593","40.7185705134","14","A","GREENWAY TERRACE"
"571","-73.8161594975","40.8401940582","3391-03","A","COUNTRY CLUB ROAD"
"572","-73.7485791147","40.7769282331","311","A","MANOR ROAD"
"573","-73.8300596447","40.7121374663","108","A","82 AVENUE"
"574","-73.8487625063","40.8139639431","312","A","TORRY AVENUE"
"575","-73.8491392577","40.8139078976","305","A","TORRY AVENUE"
"576","-73.8660880337","40.6828845461","323","A","ELDERT LANE"
"577","-73.7499517827","40.7742899935","212","A","PARK LANE"
"578","-73.7503474093","40.7812543242","328","A","BAYVIEW AVENUE"
"579","-74.1257402079","40.6195168573","57","A","SOUTH GREENLEAF AVENUE"
"580","-74.1036568038","40.6264742788","20","A","BIRCH AVENUE"
"581","-73.8511480926","40.8375371922","1551","A","GLEBE AVENUE"
"582","-74.1121483667","40.6400674331","127","A","BEMENT COURT"
"583","-74.1117834558","40.6401081588","115","A","BEMENT COURT"
"584","-74.085140506","40.6245649731","622","A","VAN DUZER STREET"
"585","-74.0851658602","40.6240930095","640","A","VAN DUZER STREET"
"586","-74.0741898909","40.6264262215","144","A","FRONT STREET"
"587","-74.1272167178","40.5828027304","120","A","SLOANE AVENUE"
"588","-74.1039600687","40.5932115208","2","A","ROMER ROAD"
"589","-74.1139716473","40.5958195921","18","A","CLIFFWOOD AVENUE"
"590","-74.1518942557","40.6152209357","460-02","A","CASWELL AVENUE"
"591","-74.1518116841","40.6152082392","458-02","A","CASWELL AVENUE"
"592","-74.1520207684","40.6149664262","452-01","A","CASWELL AVENUE"
"593","-74.1519246652","40.6149421766","450-01","A","CASWELL AVENUE"
"594","-74.152290922","40.6146788821","403-02","A","WILLOW ROAD EAST"
"595","-74.1516315086","40.6148187015","446-01","A","CASWELL AVENUE"
"596","-74.1514333321","40.6149379501","440-01","A","CASWELL AVENUE"
"597","-74.1513288035","40.6150528121","436-01","A","CASWELL AVENUE"
"598","-74.1512821584","40.61511096","434-01","A","CASWELL AVENUE"
"599","-74.151331395","40.6146287688","430-02","A","CASWELL AVENUE"
"600","-74.1511997775","40.6146063671","428-01","A","CASWELL AVENUE"
"601","-74.1515510604","40.6139978721","423-01","A","WILLOW ROAD EAST"
"602","-74.151555059","40.6139812909","423-02","A","WILLOW ROAD EAST"
"603","-74.1514286036","40.6142962063","413-02","A","WILLOW ROAD EAST"
"604","-74.1517918493","40.6135555387","459-02","A","WILLOW ROAD EAST"
"605","-74.1516951072","40.6137709288","453-02","A","WILLOW ROAD EAST"
"606","-74.1516773761","40.6132722181","477-02","A","WILLOW ROAD EAST"
"607","-74.1518274644","40.6129540323","479-01","A","WILLOW ROAD EAST"
"608","-74.1515493119","40.6129064857","485-02","A","WILLOW ROAD EAST"
"609","-74.1513703346","40.6128567015","489-02","A","WILLOW ROAD EAST"
"610","-74.151191637","40.6128423151","491-01","A","WILLOW ROAD EAST"
"611","-74.151098251","40.6128337984","493-01","A","WILLOW ROAD EAST"
"612","-74.1508239591","40.6128148906","499-01","A","WILLOW ROAD EAST"
"613","-74.1510284434","40.6123029396","513-02","A","WILLOW ROAD EAST"
"614","-74.1509828783","40.6124830588","509-01","A","WILLOW ROAD EAST"
"615","-74.1509644635","40.6125515433","507-01","A","WILLOW ROAD EAST"
"616","-74.1511729707","40.6118183158","541-02","A","WILLOW ROAD EAST"
"617","-74.151090421","40.6120588006","535-01","A","WILLOW ROAD EAST"
"618","-74.1510713334","40.6121256709","533-01","A","WILLOW ROAD EAST"
"619","-74.151099928","40.61208841","533-02","A","WILLOW ROAD EAST"
"620","-74.1514432502","40.6122069968","527-01","A","WILLOW ROAD EAST"
"621","-74.1514935058","40.6122968633","523-01","A","WILLOW ROAD EAST"
"622","-74.1516637912","40.6126276987","519-01","A","WILLOW ROAD EAST"
"623","-74.1483233","40.5908820062","25","A","GINA COURT"
"624","-74.1482446408","40.5908473904","27","A","GINA COURT"
"625","-74.1484138613","40.5905634981","55","A","GINA COURT"
"626","-74.1479938421","40.5903826523","52","A","GINA COURT"
"627","-74.1479206236","40.5903504348","54","A","GINA COURT"
"628","-74.1477710665","40.5902846196","58","A","GINA COURT"
"629","-74.1476615515","40.5905606038","28","A","GINA COURT"
"630","-74.1478101369","40.59062599","32","A","GINA COURT"
"631","-74.1370000282","40.5779986505","281","A","LONDON ROAD"
"632","-74.1625174384","40.5941531296","2187","A","DRAPER PLACE"
"633","-74.1421380341","40.5634156189","258","A","CORONA AVENUE"
"634","-74.142575898","40.5636146645","274","A","CORONA AVENUE"
"635","-74.1424942271","40.5636810278","278","A","CORONA AVENUE"
"636","-74.1307598099","40.5559151975","175","A","THOLLEN STREET"
"637","-74.1650803068","40.6004528699","50","A","AMSTERDAM PLACE"
"638","-74.1654034291","40.6004828402","55","A","AMSTERDAM PLACE"
"639","-74.0743515429","40.6018459245","40","A","VISTA PLACE"
"640","-74.1466202576","40.5370078439","43","A","HIGHLAND LANE"
"641","-74.1968057537","40.5369144388","280","A","ELLSWORTH AVENUE"
"642","-74.1640111257","40.5423041062","31","A","LYNDALE LANE"
"643","-74.1729305522","40.5613525047","34","A","CHALLENGER DRIVE"
"644","-74.1731467197","40.5613236737","28","A","CHALLENGER DRIVE"
"645","-74.1795872329","40.5502130944","151","A","GRANTWOOD AVENUE"
"646","-74.2222013094","40.5355351193","98","A","ROBIN COURT"
"647","-74.2223714037","40.536612316","48","A","ROBIN COURT"
"648","-74.2222912663","40.5366376944","50","A","ROBIN COURT"
"649","-74.154725519","40.5799556116","572","A","FOREST HILL ROAD"
"650","-74.0653314343","40.593272691","57","A","ALEX CIRCLE"
"651","-74.1653556214","40.5382903409","31","A","WOODS OF ARDEN ROAD"
"652","-74.2023120214","40.5552134153","210","A","CODY PLACE"
"653","-74.2024640303","40.5551744692","204","A","CODY PLACE"
"654","-74.2025125471","40.5551620407","202","A","CODY PLACE"
"655","-74.2018652721","40.554025067","70","A","CODY PLACE"
"656","-74.2021826203","40.5539372933","52","A","CODY PLACE"
"657","-74.1385286161","40.5462174789","26","A","YACHT CLUB COVE"
"658","-74.1388883714","40.546538181","34","A","YACHT CLUB COVE"
"659","-74.1507711336","40.5491212365","26","A","NELSON AVENUE"
"660","-74.1435269125","40.5550352766","268","A","TIMBER RIDGE DRIVE"
"661","-74.1434848178","40.5549859561","272","A","TIMBER RIDGE DRIVE"
"662","-74.1433812982","40.5549329722","278","A","TIMBER RIDGE DRIVE"
"663","-74.1026201204","40.5615825351","129","A","CEDAR GROVE COURT"
"664","-74.1019898043","40.5612786456","159","A","CEDAR GROVE COURT"
"665","-74.101622237","40.5611120793","177","A","CEDAR GROVE COURT"
"666","-74.1015613294","40.5610825272","179","A","CEDAR GROVE COURT"
"667","-74.1013786741","40.5609959893","189","A","CEDAR GROVE COURT"
"668","-74.1013186779","40.5609668891","191","A","CEDAR GROVE COURT"
"669","-74.1185040271","40.5542713731","527","A","MERKEL PLACE"
"670","-74.1187400133","40.5541070095","521","A","MERKEL PLACE"
"671","-74.1189596978","40.5543760777","519","A","MERKEL PLACE"
"672","-74.183404539","40.5627414935","151","A","ASPEN KNOLLS WAY"
"673","-74.1855938671","40.5640603282","34","A","AMANDA COURT"
"674","-74.1178987091","40.5544264","546","A","MERKEL PLACE"
"675","-74.1957322061","40.6012418297","364","A","MEREDITH AVENUE"
"676","-74.0683700012","40.6074895836","3","A","WADSWORTH TERRACE"
"677","-74.0871817924","40.5768932055","43","A","BADEN PLACE"
"678","-73.8314727691","40.7121805115","120","A","81 AVENUE"
"679","-73.8420844055","40.7113360226","75-028","A","JUNO STREET"
"680","-73.8437864173","40.714023313","110","A","GREENWAY SOUTH"
"681","-73.7535623911","40.774725078","102","A","SHORE ROAD"
"682","-73.8438361417","40.7188021669","45","A","BURNS STREET"
